"Order"	"PID"	"Parcel.ID"	"MS.SubClass"	"MS.Zoning"	"Lot.Frontage"	"Lot.Area"	"Street"	"Alley"	"Lot.Shape"	"Land.Contour"	"Utilities"	"Lot.Config"	"Land.Slope"	"Neighborhood"	"Condition.1"	"Condition.2"	"Bldg.Type"	"House.Style"	"Overall.Qual"	"Overall.Cond"	"Year.Built"	"Year.Remod.Add"	"Roof.Style"	"Roof.Matl"	"Exterior.1st"	"Exterior.2nd"	"Mas.Vnr.Type"	"Mas.Vnr.Area"	"Exter.Qual"	"Exter.Cond"	"Foundation"	"Bsmt.Qual"	"Bsmt.Cond"	"Bsmt.Exposure"	"BsmtFin.Type.1"	"BsmtFin.SF.1"	"BsmtFin.Type.2"	"BsmtFin.SF.2"	"Bsmt.Unf.SF"	"Total.Bsmt.SF"	"Heating"	"Heating.QC"	"Central.Air"	"Electrical"	"X1st.Flr.SF"	"X2nd.Flr.SF"	"Low.Qual.Fin.SF"	"Gr.Liv.Area"	"Bsmt.Full.Bath"	"Bsmt.Half.Bath"	"Full.Bath"	"Half.Bath"	"Bedroom.AbvGr"	"Kitchen.AbvGr"	"Kitchen.Qual"	"TotRms.AbvGrd"	"Functional"	"Fireplaces"	"Fireplace.Qu"	"Garage.Type"	"Garage.Yr.Blt"	"Garage.Finish"	"Garage.Cars"	"Garage.Area"	"Garage.Qual"	"Garage.Cond"	"Paved.Drive"	"Wood.Deck.SF"	"Open.Porch.SF"	"Enclosed.Porch"	"X3Ssn.Porch"	"Screen.Porch"	"Pool.Area"	"Pool.QC"	"Fence"	"Misc.Feature"	"Misc.Val"	"Mo.Sold"	"Yr.Sold"	"Sale.Type"	"Sale.Condition"	"SalePrice"
1264	535426260	535426260	20	"RL"	NA	10920	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Corner"	"Gtl"	"NAmes"	"Norm"	"Norm"	"1Fam"	"1Story"	6	5	1960	1960	"Hip"	"CompShg"	"MetalSd"	"MetalSd"	"BrkFace"	212	"TA"	"TA"	"CBlock"	"TA"	"TA"	"No"	"BLQ"	733	"Unf"	0	520	1253	"GasA"	"TA"	"Y"	"SBrkr"	1253	0	0	1253	1	0	1	1	2	1	"TA"	5	"Typ"	1	"Fa"	"Attchd"	1960	"RFn"	1	352	"TA"	"TA"	"Y"	0	213	176	0	0	0	NA	"GdWo"	NA	0	5	2008	"WD "	"Normal"	157000
1225	534477080	534477080	50	"RL"	80	9600	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NAmes"	"Norm"	"Norm"	"1Fam"	"1.5Fin"	6	5	1950	1950	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"TA"	"TA"	"CBlock"	"TA"	"TA"	"No"	"BLQ"	280	"Unf"	0	752	1032	"GasA"	"TA"	"Y"	"FuseA"	1032	220	0	1252	0	0	1	0	3	1	"TA"	6	"Typ"	0	NA	"Attchd"	1950	"Unf"	1	288	"TA"	"TA"	"Y"	0	0	96	0	0	0	NA	NA	NA	0	4	2008	"WD "	"Abnorml"	119000
2668	902401090	902401090	90	"RM"	33	5976	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"OldTown"	"Norm"	"Norm"	"Duplex"	"2Story"	5	7	1920	1950	"Hip"	"CompShg"	"Wd Sdng"	"Wd Sdng"	"None"	0	"TA"	"TA"	"PConc"	"TA"	"TA"	"No"	"Unf"	0	"Unf"	0	624	624	"GasA"	"Gd"	"N"	"FuseA"	624	624	0	1248	0	0	2	0	2	2	"TA"	8	"Typ"	0	NA	NA	NA	NA	0	0	NA	NA	"N"	0	130	256	0	0	0	NA	NA	NA	0	12	2006	"WD "	"Normal"	93500
2506	533208050	533208050	120	"FV"	37	3316	"Pave"	"Pave"	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Somerst"	"Norm"	"Norm"	"TwnhsE"	"1Story"	8	5	2005	2005	"Gable"	"CompShg"	"MetalSd"	"MetalSd"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"GLQ"	1039	"Unf"	0	208	1247	"GasA"	"Ex"	"Y"	"SBrkr"	1247	0	0	1247	1	0	1	1	1	1	"Gd"	4	"Typ"	1	"Gd"	"Attchd"	2005	"Fin"	2	550	"TA"	"TA"	"Y"	0	84	0	0	0	0	NA	NA	NA	0	4	2006	"WD "	"Normal"	197000
163	535453070	535453070	20	"RL"	75	7500	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NAmes"	"Norm"	"Norm"	"1Fam"	"1Story"	5	7	1959	1994	"Hip"	"CompShg"	"BrkFace"	"BrkFace"	"None"	0	"TA"	"TA"	"CBlock"	"TA"	"TA"	"No"	"LwQ"	340	"Rec"	906	0	1246	"GasA"	"Ex"	"Y"	"SBrkr"	1246	0	0	1246	1	0	1	1	3	1	"Gd"	6	"Typ"	0	NA	"Attchd"	1959	"RFn"	1	305	"TA"	"TA"	"Y"	218	0	0	0	0	0	NA	"GdPrv"	NA	0	5	2010	"WD "	"Normal"	154000
1873	534177210	534177210	20	"RL"	80	9600	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NWAmes"	"Norm"	"Norm"	"1Fam"	"1Story"	7	6	1973	1973	"Hip"	"CompShg"	"HdBoard"	"HdBoard"	"BrkFace"	320	"TA"	"TA"	"CBlock"	"TA"	"TA"	"No"	"ALQ"	916	"Unf"	0	326	1242	"GasA"	"Fa"	"Y"	"SBrkr"	1242	0	0	1242	0	0	1	1	3	1	"TA"	6	"Typ"	1	"TA"	"Attchd"	1973	"Unf"	2	528	"TA"	"TA"	"Y"	0	0	0	0	0	0	NA	NA	NA	0	9	2007	"WD "	"Normal"	175500
1966	535453180	535453180	20	"RL"	70	7903	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NAmes"	"Norm"	"Norm"	"1Fam"	"1Story"	5	5	1960	1960	"Hip"	"CompShg"	"BrkFace"	"BrkFace"	"None"	0	"TA"	"TA"	"CBlock"	"TA"	"TA"	"No"	"Rec"	739	"Unf"	0	503	1242	"GasA"	"Gd"	"Y"	"FuseA"	1242	0	0	1242	1	0	1	1	3	1	"TA"	6	"Typ"	0	NA	"Attchd"	1960	"RFn"	1	324	"TA"	"TA"	"Y"	0	0	0	0	0	0	NA	NA	NA	0	5	2007	"WD "	"Family"	152000
1841	533208040	533208040	120	"FV"	35	4274	"Pave"	"Pave"	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Somerst"	"Norm"	"Norm"	"TwnhsE"	"1Story"	7	5	2006	2007	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	""	NA	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"GLQ"	1106	"Unf"	0	135	1241	"GasA"	"Ex"	"Y"	"SBrkr"	1241	0	0	1241	1	0	1	1	1	1	"Gd"	4	"Typ"	0	NA	"Attchd"	2007	"Fin"	2	569	"TA"	"TA"	"Y"	0	116	0	0	0	0	NA	NA	NA	0	11	2007	"New"	"Partial"	199900
1365	903456130	903456130	50	"RM"	62	7006	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"IDOTRR"	"Norm"	"Norm"	"1Fam"	"1.5Fin"	6	6	1925	1950	"Gable"	"CompShg"	"Stucco"	"Stucco"	"None"	0	"TA"	"TA"	"PConc"	"TA"	"TA"	"No"	"Rec"	121	"Unf"	0	647	768	"GasA"	"TA"	"Y"	"SBrkr"	788	448	0	1236	1	0	2	0	3	1	"TA"	6	"Typ"	1	"Gd"	"Detchd"	1985	"Unf"	1	384	"TA"	"TA"	"Y"	0	0	0	0	0	0	NA	"MnPrv"	NA	0	8	2008	"WD "	"Family"	127000
2497	532378160	532378160	20	"RL"	65	6993	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Sawyer"	"Feedr"	"Norm"	"1Fam"	"1Story"	5	7	1961	1994	"Gable"	"CompShg"	"HdBoard"	"Plywood"	"None"	0	"TA"	"TA"	"CBlock"	"TA"	"TA"	"No"	"BLQ"	465	"Unf"	0	447	912	"GasA"	"TA"	"Y"	"SBrkr"	1236	0	0	1236	0	0	1	0	3	1	"TA"	6	"Typ"	1	"TA"	"Attchd"	1961	"Unf"	1	288	"TA"	"TA"	"Y"	0	0	0	0	0	0	NA	NA	NA	0	6	2006	"WD "	"Normal"	135000
913	909251050	909251050	30	"RL"	64	8574	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Crawfor"	"Norm"	"Norm"	"1Fam"	"1Story"	6	8	1916	2000	"Gable"	"CompShg"	"Stucco"	"Stucco"	"None"	0	"Gd"	"TA"	"BrkTil"	"TA"	"TA"	"No"	"Unf"	0	"Unf"	0	816	816	"GasA"	"Ex"	"Y"	"SBrkr"	1232	0	0	1232	0	0	1	0	3	1	"Gd"	6	"Typ"	1	"Gd"	"Detchd"	1916	"Unf"	2	440	"TA"	"TA"	"Y"	0	0	180	0	0	0	NA	NA	NA	0	10	2009	"WD "	"Normal"	147500
1993	902301130	902301130	70	"RM"	35	4571	"Pave"	"Grvl"	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"OldTown"	"Norm"	"Norm"	"1Fam"	"2Story"	5	7	1910	1950	"Gable"	"CompShg"	"MetalSd"	"MetalSd"	"None"	0	"TA"	"TA"	"BrkTil"	"TA"	"TA"	"No"	"BLQ"	168	"Unf"	0	448	616	"GasA"	"Ex"	"Y"	"SBrkr"	616	616	0	1232	0	0	1	0	3	1	"TA"	6	"Typ"	0	NA	"Detchd"	1920	"Unf"	2	480	"Fa"	"Fa"	"Y"	280	0	143	0	0	0	NA	NA	NA	0	6	2007	"WD "	"Normal"	114000
2011	903227140	903227140	70	"RM"	50	6000	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"BrkSide"	"Norm"	"Norm"	"1Fam"	"2Story"	6	6	1939	1950	"Gable"	"CompShg"	"MetalSd"	"VinylSd"	"None"	0	"TA"	"TA"	"CBlock"	"TA"	"TA"	"Mn"	"Rec"	276	"Unf"	0	324	600	"GasA"	"Ex"	"Y"	"SBrkr"	608	624	0	1232	0	0	1	1	3	1	"TA"	6	"Typ"	2	"TA"	"Attchd"	1939	"Unf"	1	217	"TA"	"TA"	"Y"	0	0	0	0	0	0	NA	"GdWo"	NA	0	2	2007	"WD "	"Normal"	128000
693	902102080	902102080	50	"RM"	60	10440	"Pave"	"Grvl"	"Reg"	"Lvl"	"AllPub"	"Corner"	"Gtl"	"OldTown"	"Norm"	"Norm"	"1Fam"	"2Story"	5	6	1910	1981	"Gable"	"CompShg"	"Wd Sdng"	"Wd Sdng"	"None"	0	"TA"	"TA"	"PConc"	"TA"	"TA"	"No"	"Unf"	0	"Unf"	0	440	440	"GasA"	"Gd"	"Y"	"SBrkr"	682	548	0	1230	0	0	1	1	2	1	"TA"	5	"Typ"	0	NA	"Detchd"	1966	"Unf"	2	440	"TA"	"TA"	"Y"	74	0	128	0	0	0	NA	"MnPrv"	NA	0	5	2009	"WD "	"Normal"	110000
814	906226130	906226130	90	"RL"	64	7040	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"SawyerW"	"Feedr"	"Norm"	"Duplex"	"SFoyer"	5	5	1979	1979	"Gable"	"CompShg"	"Plywood"	"Plywood"	"BrkFace"	216	"TA"	"TA"	"CBlock"	"Gd"	"TA"	"Av"	"GLQ"	1094	"Unf"	0	0	1094	"GasA"	"TA"	"Y"	"SBrkr"	1229	0	0	1229	2	0	0	2	2	2	"Gd"	6	"Typ"	2	"TA"	"Detchd"	1979	"Unf"	2	672	"TA"	"TA"	"Y"	120	0	0	0	0	0	NA	NA	NA	0	6	2009	"WD "	"Alloca"	148325
1009	527183030	527183030	120	"RL"	40	4671	"Pave"	NA	"IR1"	"HLS"	"AllPub"	"Inside"	"Gtl"	"StoneBr"	"Norm"	"Norm"	"TwnhsE"	"1Story"	8	5	1988	1989	"Gable"	"CompShg"	"HdBoard"	"HdBoard"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Mn"	"GLQ"	767	"Unf"	0	461	1228	"GasA"	"Gd"	"Y"	"SBrkr"	1228	0	0	1228	1	0	2	0	2	1	"Gd"	5	"Typ"	1	"Gd"	"Attchd"	1988	"Fin"	2	472	"TA"	"TA"	"Y"	168	120	0	0	0	0	NA	NA	NA	0	10	2008	"WD "	"Normal"	189000
2521	533253090	533253090	120	"RL"	40	3874	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Greens"	"Norm"	"Norm"	"TwnhsE"	"1Story"	8	5	1980	1980	"Gable"	"CompShg"	"Wd Sdng"	"Wd Sdng"	"None"	0	"Gd"	"TA"	"CBlock"	"Gd"	"TA"	"Gd"	"GLQ"	807	"Unf"	0	419	1226	"GasA"	"TA"	"Y"	"SBrkr"	1226	0	0	1226	1	0	1	0	1	1	"Gd"	4	"Typ"	1	"Fa"	"Attchd"	1980	"Fin"	2	484	"TA"	"TA"	"Y"	133	78	0	0	0	0	NA	NA	NA	0	7	2006	"WD "	"Normal"	190000
2522	533253160	533253160	120	"RL"	40	3876	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Greens"	"Norm"	"Norm"	"Twnhs"	"1Story"	8	5	1978	1978	"Gable"	"CompShg"	"Wd Sdng"	"Plywood"	"None"	0	"Gd"	"TA"	"CBlock"	"Gd"	"TA"	"Gd"	"GLQ"	652	"Rec"	526	48	1226	"GasA"	"TA"	"Y"	"SBrkr"	1226	0	0	1226	1	0	1	0	1	1	"Gd"	4	"Typ"	1	"TA"	"Attchd"	1978	"Fin"	2	484	"TA"	"TA"	"Y"	133	60	0	0	0	0	NA	NA	NA	0	7	2006	"WD "	"Normal"	170000
568	533210020	533210020	160	"FV"	30	3000	"Pave"	"Pave"	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Somerst"	"Norm"	"Norm"	"TwnhsE"	"2Story"	6	5	2009	2009	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"Stone"	76	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Av"	"GLQ"	294	"Unf"	0	318	612	"GasA"	"Ex"	"Y"	"SBrkr"	612	612	0	1224	0	0	2	1	2	1	"Gd"	4	"Typ"	0	NA	"Detchd"	2009	"RFn"	2	528	"TA"	"TA"	"Y"	0	234	0	0	0	0	NA	NA	NA	0	6	2009	"New"	"Partial"	173733
68	528456160	528456160	20	"FV"	92	9215	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Somerst"	"Norm"	"Norm"	"1Fam"	"1Story"	7	5	2009	2010	"Hip"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"Unf"	0	"Unf"	0	1218	1218	"GasA"	"Ex"	"Y"	"SBrkr"	1218	0	0	1218	0	0	2	0	2	1	"Gd"	4	"Typ"	0	NA	"Attchd"	2009	"RFn"	2	676	"TA"	"TA"	"Y"	0	136	0	0	0	0	NA	NA	NA	0	4	2010	"New"	"Partial"	204500
1678	527450220	527450220	160	"RM"	21	2058	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"BrDale"	"Norm"	"Norm"	"Twnhs"	"2Story"	6	5	1973	1973	"Gable"	"CompShg"	"HdBoard"	"HdBoard"	"BrkFace"	265	"TA"	"TA"	"CBlock"	"TA"	"TA"	"No"	"Unf"	0	"Unf"	0	672	672	"GasA"	"Ex"	"Y"	"SBrkr"	672	546	0	1218	0	0	1	1	4	1	"Ex"	7	"Typ"	0	NA	"Detchd"	1973	"Unf"	1	264	"TA"	"TA"	"Y"	0	28	0	0	0	0	NA	NA	NA	0	12	2007	"WD "	"Normal"	113700
1930	535300040	535300040	20	"RL"	75	10050	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NAmes"	"Norm"	"Norm"	"1Fam"	"1Story"	5	5	1955	1955	"Hip"	"CompShg"	"MetalSd"	"MetalSd"	"None"	0	"TA"	"TA"	"CBlock"	"TA"	"TA"	"No"	"Rec"	288	"Unf"	0	928	1216	"GasA"	"TA"	"Y"	"SBrkr"	1216	0	0	1216	1	0	1	0	3	1	"TA"	5	"Typ"	0	NA	"Attchd"	1955	"RFn"	1	336	"TA"	"TA"	"Y"	0	0	0	0	0	0	NA	NA	NA	0	8	2007	"WD "	"Normal"	129500
1024	527325240	527325240	20	"RL"	90	13068	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Corner"	"Gtl"	"NWAmes"	"Norm"	"Norm"	"1Fam"	"1Story"	6	5	1976	1976	"Hip"	"CompShg"	"HdBoard"	"HdBoard"	"BrkFace"	621	"TA"	"TA"	"PConc"	"Gd"	"TA"	"No"	"ALQ"	890	"Rec"	48	273	1211	"GasA"	"TA"	"Y"	"SBrkr"	1211	0	0	1211	1	0	2	0	3	1	"Gd"	6	"Typ"	1	"Po"	"Attchd"	1976	"Fin"	2	461	"TA"	"TA"	"Y"	0	0	0	174	0	0	NA	"MnPrv"	NA	0	11	2008	"WD "	"Normal"	161000
1333	903225140	903225140	50	"RM"	50	5000	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"BrkSide"	"Feedr"	"Norm"	"1Fam"	"1.5Fin"	5	7	1941	2006	"Gable"	"CompShg"	"Wd Sdng"	"Wd Sdng"	"None"	0	"TA"	"Gd"	"CBlock"	"TA"	"TA"	"No"	"ALQ"	600	"Unf"	0	72	672	"GasA"	"Ex"	"Y"	"SBrkr"	832	378	0	1210	0	0	1	0	3	1	"Gd"	6	"Typ"	0	NA	"Detchd"	1941	"Unf"	1	240	"TA"	"TA"	"P"	0	0	0	0	0	0	NA	NA	NA	0	5	2008	"WD "	"Normal"	124000
121	534401110	534401110	20	"RL"	90	9900	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Corner"	"Gtl"	"NAmes"	"Norm"	"Norm"	"1Fam"	"1Story"	5	5	1966	1966	"Hip"	"CompShg"	"HdBoard"	"HdBoard"	"None"	0	"TA"	"TA"	"PConc"	"Gd"	"TA"	"No"	"BLQ"	1059	"Unf"	0	150	1209	"GasA"	"Gd"	"Y"	"SBrkr"	1209	0	0	1209	1	0	1	0	3	1	"TA"	6	"Typ"	0	NA	"Attchd"	1966	"RFn"	2	504	"TA"	"TA"	"Y"	0	0	120	0	0	0	NA	NA	NA	0	4	2010	"ConLD"	"Normal"	159000
147	535175180	535175180	20	"RL"	87	10725	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NAmes"	"Norm"	"Norm"	"1Fam"	"1Story"	5	5	1959	1959	"Hip"	"CompShg"	"MetalSd"	"MetalSd"	"BrkFace"	91	"TA"	"TA"	"CBlock"	"TA"	"TA"	"No"	"Rec"	936	"Unf"	0	270	1206	"GasA"	"Fa"	"Y"	"SBrkr"	1206	0	0	1206	0	0	1	0	3	1	"TA"	6	"Typ"	0	NA	"Attchd"	1959	"RFn"	1	312	"TA"	"TA"	"Y"	0	21	0	0	0	0	NA	NA	NA	0	5	2010	"WD "	"Normal"	108538
98	533212020	533212020	160	"FV"	24	2544	"Pave"	"Pave"	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Somerst"	"Norm"	"Norm"	"Twnhs"	"2Story"	7	5	2004	2005	"Gable"	"CompShg"	"MetalSd"	"MetalSd"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"GLQ"	368	"ALQ"	42	190	600	"GasA"	"Ex"	"Y"	"SBrkr"	600	600	0	1200	1	0	2	1	2	1	"Gd"	4	"Typ"	0	NA	"Detchd"	2004	"RFn"	2	480	"TA"	"TA"	"Y"	0	172	0	0	0	0	NA	NA	NA	0	2	2010	"WD "	"Normal"	149500
539	531371050	531371050	20	"RL"	67	10083	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"SawyerW"	"Norm"	"Norm"	"1Fam"	"1Story"	7	5	2003	2003	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	""	NA	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"GLQ"	833	"Unf"	0	343	1176	"GasA"	"Ex"	"Y"	"SBrkr"	1200	0	0	1200	1	0	2	0	2	1	"Gd"	5	"Typ"	0	NA	"Attchd"	2003	"RFn"	2	555	"TA"	"TA"	"Y"	0	41	0	0	0	0	NA	NA	NA	0	8	2009	"WD "	"Normal"	184900
1550	910203090	910203090	50	"RM"	58	8155	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"IDOTRR"	"Norm"	"Norm"	"1Fam"	"1.5Fin"	5	7	1930	1950	"Gable"	"CompShg"	"Wd Sdng"	"Wd Sdng"	"None"	0	"TA"	"TA"	"CBlock"	"Gd"	"TA"	"No"	"Unf"	0	"Unf"	0	780	780	"GasA"	"Gd"	"Y"	"FuseA"	780	420	0	1200	0	0	1	0	4	1	"TA"	7	"Typ"	0	NA	NA	NA	NA	0	0	NA	NA	"Y"	0	0	96	0	0	0	NA	NA	NA	0	7	2008	"WD "	"Normal"	119000
1149	531452140	531452140	120	"RL"	55	7892	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"SawyerW"	"Norm"	"Norm"	"TwnhsE"	"1Story"	6	5	1993	1993	"Gable"	"CompShg"	"Plywood"	"Plywood"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"GLQ"	300	"Unf"	0	899	1199	"GasA"	"Ex"	"Y"	"SBrkr"	1199	0	0	1199	0	0	2	0	2	1	"Gd"	5	"Typ"	0	NA	"Attchd"	1993	"RFn"	2	530	"TA"	"TA"	"Y"	0	63	0	0	0	0	NA	NA	NA	0	3	2008	"WD "	"Normal"	153900
2573	535151130	535151130	90	"RL"	70	7728	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NAmes"	"Norm"	"Norm"	"Duplex"	"SLvl"	5	6	1962	1962	"Hip"	"CompShg"	"Wd Sdng"	"Wd Sdng"	"BrkFace"	120	"TA"	"TA"	"CBlock"	"TA"	"TA"	"Av"	"ALQ"	803	"Unf"	0	303	1106	"GasA"	"TA"	"Y"	"SBrkr"	1190	0	0	1190	1	0	1	0	3	1	"TA"	6	"Typ"	0	NA	"Attchd"	1962	"Unf"	2	540	"TA"	"TA"	"Y"	0	18	0	0	0	0	NA	"GdWo"	NA	0	5	2006	"WD "	"Normal"	132500
1634	527184020	527184020	120	"RL"	38	4740	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"StoneBr"	"Norm"	"Norm"	"TwnhsE"	"1Story"	8	5	1988	1988	"Gable"	"CompShg"	"CemntBd"	"CmentBd"	"None"	0	"Gd"	"TA"	"CBlock"	"Gd"	"TA"	"Gd"	"GLQ"	248	"Unf"	0	918	1166	"GasA"	"Gd"	"Y"	"SBrkr"	1179	0	0	1179	1	0	2	0	2	1	"TA"	5	"Typ"	0	NA	"Attchd"	1988	"RFn"	2	480	"TA"	"TA"	"Y"	0	108	0	0	135	0	NA	NA	NA	0	10	2007	"WD "	"Normal"	182000
306	911202100	911202100	50	"C (all)"	66	8712	"Pave"	"Pave"	"Reg"	"HLS"	"AllPub"	"Inside"	"Mod"	"IDOTRR"	"Norm"	"Norm"	"1Fam"	"1.5Fin"	4	7	1900	1950	"Gable"	"CompShg"	"MetalSd"	"MetalSd"	"None"	0	"TA"	"TA"	"Stone"	"TA"	"TA"	"Mn"	"Unf"	0	"Unf"	0	859	859	"GasA"	"Gd"	"Y"	"SBrkr"	859	319	0	1178	0	0	1	0	2	1	"TA"	7	"Typ"	0	NA	"Detchd"	1964	"RFn"	1	384	"TA"	"TA"	"N"	68	0	98	0	0	0	NA	NA	NA	0	1	2010	"WD "	"Abnorml"	102776
2070	905226170	905226170	20	"RL"	85	13770	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Corner"	"Gtl"	"Sawyer"	"Feedr"	"Norm"	"1Fam"	"1Story"	5	6	1958	1998	"Gable"	"CompShg"	"Plywood"	"Plywood"	"BrkFace"	340	"TA"	"TA"	"CBlock"	"TA"	"TA"	"Mn"	"Rec"	190	"BLQ"	873	95	1158	"GasA"	"TA"	"Y"	"SBrkr"	1176	0	0	1176	1	0	1	0	3	1	"TA"	6	"Typ"	2	"Gd"	"Attchd"	1958	"Unf"	1	303	"TA"	"TA"	"Y"	0	0	0	0	0	0	NA	NA	NA	0	10	2007	"VWD"	"Normal"	137000
22	527358200	527358200	85	"RL"	85	10625	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NWAmes"	"Norm"	"Norm"	"1Fam"	"SFoyer"	7	6	1974	1974	"Gable"	"CompShg"	"Plywood"	"Plywood"	"BrkFace"	81	"TA"	"TA"	"CBlock"	"Gd"	"TA"	"Gd"	"GLQ"	885	"LwQ"	168	0	1053	"GasA"	"TA"	"Y"	"SBrkr"	1173	0	0	1173	1	0	2	0	3	1	"Gd"	6	"Typ"	2	"TA"	"Attchd"	1974	"RFn"	2	528	"TA"	"TA"	"Y"	0	120	0	0	0	0	NA	"MnPrv"	NA	0	1	2010	"WD "	"Family"	170000
240	905452160	905452160	20	"RL"	75	9525	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Edwards"	"Norm"	"Norm"	"1Fam"	"1Story"	5	7	1954	1998	"Gable"	"CompShg"	"WdShing"	"Wd Shng"	"None"	0	"TA"	"TA"	"CBlock"	"TA"	"TA"	"Av"	"BLQ"	954	"Unf"	0	218	1172	"GasA"	"TA"	"Y"	"SBrkr"	1172	0	0	1172	1	0	1	0	3	1	"TA"	5	"Typ"	0	NA	"Attchd"	1954	"Fin"	1	366	"TA"	"TA"	"Y"	240	0	0	0	0	0	NA	NA	NA	0	6	2010	"WD "	"Normal"	128000
2324	527158020	527158020	20	"RL"	NA	8076	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Gilbert"	"Norm"	"Norm"	"1Fam"	"1Story"	6	6	1993	1994	"Gable"	"CompShg"	"HdBoard"	"HdBoard"	"BrkFace"	112	"TA"	"TA"	"PConc"	"Gd"	"TA"	"No"	"GLQ"	705	"Unf"	0	455	1160	"GasA"	"Gd"	"Y"	"SBrkr"	1169	0	0	1169	0	1	2	0	3	1	"TA"	6	"Typ"	1	"TA"	"Attchd"	1993	"Fin"	2	402	"TA"	"TA"	"Y"	0	26	0	0	144	0	NA	"MnPrv"	NA	0	7	2006	"WD "	"Normal"	183500
1088	528235180	528235180	80	"RL"	59	9587	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Gilbert"	"Norm"	"Norm"	"1Fam"	"SLvl"	7	5	2005	2005	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"Stone"	182	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"Gd"	"GLQ"	655	"Unf"	0	201	856	"GasA"	"Ex"	"Y"	"SBrkr"	1166	0	0	1166	1	0	2	0	2	1	"Gd"	5	"Typ"	0	NA	"Attchd"	2005	"Fin"	2	400	"TA"	"TA"	"Y"	212	0	0	0	0	0	NA	NA	NA	0	7	2008	"WD "	"Normal"	190000
